Должность,Работодатель,ЗП от (т.р.),ЗП до (т.р.),Средний совокупный доход при графике 2/2 по 12 часов,В час,"Длительность 
смены","Требуемый
опыт",Труд-во,График,"Частота 
выплат",Льготы,Обязаности,Ссылка
Менеджер по сопровождению продаж,Олимп Клиник,150.0,150.0,,,,От 1 года до 3 лет,ТК,5/2,,"форма, скидки","Сервисное сопровождение и поддержка; Полное ведение и поддержание отношений с действующими корпоративными клиентами (юридическими лицами) и страховыми компаниями; Консультирование партнеров по услугам медицинского центра, акциям и условиям договоров; Решение нестандартных и спорных ситуаций, работа с входящими запросами; Договорная и административная работа; Подготовка, согласование и продление договоров; Контроль платежей и задолженностей по договорам; Подготовка актов выполненных работ, счетов и счетов-фактур; Ведение первичной документации и документооборота; Аналитика и отчетность; Формирование регулярных отчетов по оказанным услугам для партнеров; Ведение учета в CRM-системе; Анализ потребностей клиентов и подготовка данных для разработки персональных предложений; Взаимодействие с бухгалтерией, call-центром и медицинскими подразделениями для координации процессов. Что мы хотим видеть в Вас: Опыт работы на аналогичной должности (менеджер по работе с клиентами, администратор, специалист отдела документооборота) от 1 года. Приветствуется опыт в медицине, страховании или сфере услуг; Грамотная устная и письменная речь — обязательное условие; Навыки уверенного пользователя ПК; Excel (обязательно уверенный пользователь): сводные таблицы, фильтры, ВПР (VLOOKUP), условное форматирование; Word: создание и оформление документов; PowerPoint: создание простых презентаций; Опыт работы с CRM-системами и 1С будет серьезным преимуществом; Внимательность к деталям, аккуратность в работе с документами и цифрами; Клиентоориентированность, умение общаться с клиентами и решать их вопросы; Исполнительность, ответственность и способность работать в команде.",https://hh.ru/vacancy/125325622
Ведущий специалист по работе с клиентами,ЖелДорЭкспедиция,48.0,48.0,,,,От 1 года до 3 лет,ТК,5/2,,"обучение, транспорт",оформление транспортных документов Приём звонков консультация клиентов кассовые операции предоставление отчетности,https://hh.ru/vacancy/125449400
Менеджер по продажам,ВТО Х,65.0,130.0,,,,Более 6 лет,ТК,5/2,,форма,"Проведение презентаций по продукту и переговоры с клиентами на вверенной территории Экспертное знание продукции Привлечение, развитие и контроль клиентов.",https://hh.ru/vacancy/124578265
Менеджер по продажам (удалённая работа),Fast magic agency,110.0,,,,,От 1 года до 3 лет,ТК,5/2,2 раза в месяц,форма,Звонить потенциальным клиентам и знакомить их с нашим продуктом. Закрывать сделки и выполнять план продаж. Вести базу в AmoCRM и...,https://hh.ru/vacancy/125288290
Менеджер по работе с клиентами,Соворотка,50.0,70.0,,,,От 1 года до 3 лет,ТК,5/2,,скидки,"Вести продажи. Отвечать на обращения клиентов: соцсети, почта, мессенджеры, звонки. Принимать и оформлять заказы, оплаты, возвраты. Вести отчетность в CRM и таблицах. Сопровождать заказы от «Привет!» до «Спасибо, супер!», собирать обратную связь.",https://hh.ru/vacancy/125238595
"Региональный менеджер по продажам по территории – ЦФО, СЗФО , ПФО , ЮФО",НЦС-ХАБАРОВСК,130.0,,,,,От 1 года до 3 лет,ТК,5/2,,"бонус, обучение","Развитие действующих клиентов (региональные сети , дистрибуторы), направление на увеличение представленности в регионе, увеличение объема продаж и прибыльности в закрепленном регионе; • Поиск и привлечение новых клиентов; • Планирование продаж; аналитика продаж; • Управление дебиторской задолженностью; • Контроль бесперебойных поставок товара клиентам;",https://hh.ru/vacancy/125382497
Специалист по работе с клиентами,ПКО НСВ,40.0,65.0,,,,Нет опыта,ТК,"2/2, 5/2",Ежемесячно,"ДМС, форма, обучение","Ведение телефонных переговоров с клиентами банка (без поиска и продаж, без холодных звонков). Консультирование по способам оплаты. Занесение информации в...",https://hh.ru/vacancy/120209415
Менеджер по работе с клиентами (брокерская деятельность),Ньютон Инвестиции,,,,,,От 1 года до 3 лет,ТК,5/2,,"ДМС, обучение","Работать как с клиентской базой брокера, так и привлекать новых клиентов Продавать инвестиционные продукты Формировать клиентский портфель Совершать звонки действующим клиентам компании Что для этого потребуется: Образование : высшее/неоконченное высшее Базовые знания рынка ценных бумаг и интерес к этой сфере Опыт продаж по телефону (финансовых продуктов - как преимущество) Активная жизненная позиция и стремление узнать что-то новое",https://hh.ru/vacancy/123136928
Менеджер по продажам (B2B),IBMM,250.0,1200.0,,,,От 1 года до 3 лет,ТК,5/2,,обучение,"Работа с исходящей теплой базой клиентов, а также в дальнейшем работа по входящим заявкам. Проведение телефонных переговоров и встреч с...",https://hh.ru/vacancy/125248272
Региональный менеджер по продажам,Штурм,230.0,,,,,От 1 года до 3 лет,ТК,5/2,,"форма, бонус, обучение","Ведение действующей клиентской базы (СЗФО, ПФО). Расширение активной клиентской базы на вверенной территории ( СЗФО, ПФО). Поиск и привлечение к сотрудничеству...",https://hh.ru/vacancy/124483491
Менеджер по оптовым продажам (автомасла),ККМ,100.0,,,,,От 1 года до 3 лет,ТК,5/2,,подарки,"Развитие и расширение клиентской базы компании; Проведение переговоров с потенциальными клиентами, заключение договоров; Ведение активных продаж продукции компании; Выполнение планов по объемам продаж и прибыли; Анализ рынка, мониторинг конкурентов и тенденций отрасли; Поддержание долгосрочных отношений с ключевыми клиентами; Участие в выставках, конференциях и других мероприятиях для продвижения продукции; Подготовка коммерческих предложений и презентационных материалов; Взаимодействие с другими отделами компании для обеспечения высокого уровня обслуживания клиентов.",https://hh.ru/vacancy/124545640
Менеджер по продажам (на входящий трафик),Delo Beauty,150.0,250.0,,,,От 1 года до 3 лет,ТК,5/2,,бонус,"Прием и обработка входящего потока заявок. -Удержание клиентов, ведение переговоров с ними, выстраивание долгосрочных деловых отношений. -Работа с существующей базой. -",https://hh.ru/vacancy/125157609
"Менеджер по продажам (онлайн, без поиска клиентов, официальное трудоустройство, оклад)",Ренессанс+,200.0,,,,,От 1 года до 3 лет,ТК,5/2,,"форма, обучение","Мониторинг и анализ рынка недвижимости; Ведение клиентов в amoCRM ( только горячие и целевые лиды ); Проведение онлайн-презентаций и участие в показах объектов; Полное сопровождение сделки: координация процесса бронирования, подбор ипотеки и оформление документов; Выполнение KPI; Ведение отчетности и соблюдение регламентов. Мы готовы рассмотреть ваше резюме, если вы: Имеете успешный опыт в прямых продажах B2C от 1 года Владеете грамотной устной и письменной речью Готовы работать строго по скриптами нашей компании Владеете ПК и любой CRM-системой (amoCRM, Bitrix24 и др.). Вашим преимуществом будет: Опыт работы в сфере недвижимости Ждем ваших откликов! Просто нажмите кнопку &quot;Откликнуться&quot; на этой странице, и мы свяжемся с вами в течение 1 рабочего дня.",https://hh.ru/vacancy/125362210
Менеджер по продажам,Маняпова Румия Равильевна,100.0,400.0,,,,От 1 года до 3 лет,ТК,5/2,,"премии, обучение","Поиск и привлечение клиентов; Презентация продуктов и услуг; Встречи и переговоры; Ведение проекта, контроль; Взаимодействие с дизайнерами и прорабами.",https://hh.ru/vacancy/125474202
Sales manager,SHCH,,200.0,,,'2-5,От 1 года до 3 лет,ТК,2/5,,,"Люди с запросом на рост и глубину, без воды и поверхностности. — Продавать. Самому. Включаться, закрывать. — Погружаться в продукт, вникать в...",https://hh.ru/vacancy/124563555
Менеджер по работе с клиентами,Вудсток,120.0,,,,,От 1 года до 3 лет,ТК,5/2,,обучение,"Работа с текущей клиентской базой (без холодных звонков и поиска); Обработка заявок по электронной почте; Консультирование по стоимости, наличию и срокам изготовления; Расчет стоимости материала; Формирование заявок в 1С; Контроль документооборота.",https://hh.ru/vacancy/125423774
"Менеджер по продажам (спецодежда, СИЗ)",СА Родияр,130.0,,,,,От 1 года до 3 лет,ТК,5/2,,"спецодежда, обучение","Развитие отношений с действующими клиентами(без холодного поиска); Проведение переговоров с клиентами; Подготовка коммерческого предложения; Проведение презентации продукта или услуг клиенту; Работа с входящими-исходящими звонками, заключение сделок; Подготовка документов по тендерным заявкам, участие в тендерных мероприятиях, оформление и сопровождение заказов в 1С, организация и сопровождение отгрузки товара со склада; Работа с CRM системой. Наши ожидания: Опыт продаж по направлению &quot;Спецодежда&quot;- будет Вашим преимуществом ; Навыки продаж и переговоров; Владение MS Office, CRM, 1C; Аккуратность, внимательность, четкость исполнения, хорошая обучаемость, готовность принимать изменения.",https://hh.ru/vacancy/123069832
Менеджер по продажам/Клиент-менеджер,Центр ДНК Тест,80.0,,,,,От 1 года до 3 лет,ТК,5/2,,бонус,"Обрабатывать «теплую» базу заявок — звонить клиентам, заинтересованным в наших услугах. Записывать клиентов на прием в лабораторию — простая и важная задача. ",https://hh.ru/vacancy/123455221
Региональный менеджер по продажам,АрБиПи,80.0,150.0,,,,От 1 года до 3 лет,ТК,5/2,,"бонус, бонусы, обучение","Работа с клиентами: поддержка постоянных региональных заказчиков и расширение сети корпоративных клиентов, активная телефонная коммуникация, ведение базы клиентов в CRM...",https://hh.ru/vacancy/124701840
Менеджер по продажам,Терра Вуд,100.0,,,,,От 1 года до 3 лет,ТК,5/2,,"подарки, обучение","Активный поиск и привлечение новых заказчиков (будете подключены к входящим лидам); Анализ перспективных направлений для расширения клиентской базы; Переговоры с заказчиками, выявление потребностей, периодические встречи с клиентами (выезды на производства); Консультации заказчиков по телефонным обращениям и прием заказов от них; Подготовка коммерческих предложений; Оформление счетов, заявок; Контроль отгрузок; Полное сопровождение сделок; Работа в программе 1С;",https://hh.ru/vacancy/124808538
Менеджер по продажам,Компания Сибпромресурс,100.0,,,,,От 1 года до 3 лет,ТК,5/2,,"форма, бонус",Активное продвижение и продажа продукции компании. Внедрение линейки трубопроводной арматуры и насосов. Проведение встреч и переговоров с клиентами. Поддержание и развитие долгосрочных отношений с клиентами. Участие в командировках для расширения клиентской базы.,https://hh.ru/vacancy/125186476
Менеджер по работе с клиентами,USTA Hotels,80.0,110.0,,,,От 1 года до 3 лет,ТК,5/2,,"питание, бесплатное питание, обучение, кофе","работа со входящими заявками на проведение мероприятия (физ и юр лица) ведение переговоров, обсуждение деталей мероприятия, составление смет, передача заявки в банкетную службу проведение презентаций и дегустаций потенциальным и постоянным заказчикам составление КП, заключение договора, контроль оплат, работа с закрывающими документами активное привлечение новых клиентов",https://hh.ru/vacancy/125192776
Менеджер по оптовым продажам,Флагман,150.0,450.0,,,,От 1 года до 3 лет,ТК,5/2,,,Развитие и поддержание долгосрочных отношений с клиентами. Поиск и привлечение новых клиентов. Проведение переговоров и заключение договоров. Анализ рынка и конкурентной среды. Подготовка коммерческих предложений и презентаций. Контроль выполнения договорных обязательств.,https://hh.ru/vacancy/125435346
Менеджер по продажам,РУСИМПОРТ,100.0,300.0,,,,От 1 года до 3 лет,ТК,5/2,2 раза в месяц,обучение,"Проведение телефонных переговоров и презентацию услуг компании потенциальным клиентам (B2B); - Обработка входящих заявок клиентов; - Сопровождение клиентов: от первого касания до повторной сделки; - Поддержание долгосрочных отношений с клиентом; - Работа в CRM - системе; - Формирование коммерческих предложений. НАШИ ПОЖЕЛАНИЯ: - Успешный опыт в продажах от 1 года; - Навыки делового общения и ведения переговоров; - Ответственность, самоорганизация, нацеленность на результат; - Уверенный пользователь ПК; - Наличие компьютера, гарнитуры, стабильного интернета, тихого рабочего места. Оставляй отклик и до встречи на собеседовании!",https://hh.ru/vacancy/124604948
Sales Manager,Латышев Евгений Витальевич,,,,,,Нет опыта,ТК,6/1,,,"Опыт в продажах от 6 месяцев (онлайн-чаты, звонки, e-commerce, услуги, колл-центр). Умение работать не только по скриптам...",https://hh.ru/vacancy/125296844
Менеджер по продажам,ПЗХ СИНЭК,100.0,150.0,,,,Более 6 лет,ТК,5/2,2 раза в месяц,,"Исследование рынка; Исследование конкурентов; Планирование рекламы, командировки, участие в выставках, форумах поиск потенциальных клиентов ведение коммерческих переговоров с клиентами участие в тендерных процедурах осуществление приема и обработки заказов клиентов, оформляет необходимые документы выяснение потребностей клиентов в продукции, реализуемой компанией, и согласование заказов с клиентами в соответствии с его потребностями и наличием ассортимента мотивация клиентов на работу с компанией в соответствии с утвержденными программами по стимулированию сбыта заключение договоров на поставку продукции",https://hh.ru/vacancy/125448045
Менеджер по работе с клиентами/Финансовый менеджер (входящие заявки),Мскинвестфинанс,150.0,350.0,,,,Нет опыта,ТК,5/2,,обучение,"Подбирать оптимальные кредитные предложения из базы партнёров; - Вести переговоры, консультировать клиентов, заключать сделки; - Сопровождать клиента до момента получения денежных средств; - Работа в Amo CRM; - Телефонные продажи. Наши преимущества: - Горячий поток клиентов – заявки ежедневно ; - Полное обучение: корпоративный университет, тренеры по продажам; - Карьерный рост – возможность стать руководителем группы; Вакансия подойдёт кандидатам с опытом работы в банковской сфере: Альфа Банк, ВТБ, Сбер, Тинькофф и другие..",https://hh.ru/vacancy/123835493
Менеджер по работе с клиентами в химчистку,Cалон-химчистка ЛАНСАДА,130.0,130.0,,,,Нет опыта,ТК,5/2,,,прием и выдача вещей работа с терминалом безналичного расчета,https://hh.ru/vacancy/124382819
Менеджер по продажам в переписке (Честный знак),Серт-Маркет,70.0,130.0,,,,От 1 года до 3 лет,ТК,5/2,2 раза в месяц,,"Консультирование клиентов по маркировке товаров (легпром, молочка, вода, обувь и др.) — 70% переписка, 30% звонки; Работа в Честном ЗНАКе: регистрация, генерация, проверка и загрузка кодов; Сбор, проверка и сопровождение документации; Поддержка клиентов до завершения процесса маркировки; Ведение данных в amoCRM и Google Таблицах. Ты нам подойдешь, если : Опыт 1+ год в маркировке товаров или работе с разрешительной документацией (обязательно!); Отличное знание Честного ЗНАКа и требований к маркировке; Умение работать с гос. системами (ФГИС, ЭДО, ОФД) и понимание полного цикла от запроса до маркировки; Навыки деловой переписки, грамотная речь, внимательность к деталям; Уверенное пользование amoCRM, Google Таблицами, ПК. Мы готовы предложить: Удалённая работа с гибким началом дня (с 8:00 до 10:00 по МСК); Фикс + % с проекта, выплаты 2 раза в месяц; Наставничество и поддержка; Возможность вырасти в методолога или руководителя направления. 👉 Отправляйте резюме с пометкой «Честный ЗНАК» и кратко расскажите о вашем опыте работы с маркировкой.",https://hh.ru/vacancy/125420434
Менеджер по продажам в интернет-магазин женской одежды,Интернет-магазин женской одежды,100.0,,,,,От 1 года до 3 лет,ТК,"2/2, 5/2, 3/2",2 раза в месяц,,Работа со входящими запросами от клиентов онлайн Оформление и ведение заказов Консультирование действующих и потенциальных клиентов об услугах компании. Взаимодействие со смежными подразделениями: логистикой и складом. Работа в шоу-руме с клиентами,https://hh.ru/vacancy/124992498
Менеджер по продажам,GIDRO+,70.0,,,,,От 1 года до 3 лет,ТК,5/2,,"форма, обучение","Вовремя и своевременно отвечать на входящие запросы; Консультация клиентов по наличию товара на складе; Создание своей клиентской базы Холодные звонки, активные продажи Подготовка коммерческих предложений, выставление счетов из программы 1С, согласование договоров, прием и оформление заказов; Планирование и контроль поставки продукции клиентам по оплаченным заказам; Аналитика информации о потенциальных клиентах и новых сегментах рынка.",https://hh.ru/vacancy/125373075
Менеджер по развитию продаж,МАК МАРТ,120.0,160.0,,,,От 1 года до 3 лет,ТК,"30/50, 5/2",,"бонус, бонусы","работа с существующей клиентской базой;, поиск и привлечение новых клиентов‚ ведение переговоров с клиентами‚ проведение презентаций и семинаров, участие в выставках‚ посещение выставок.",https://hh.ru/vacancy/125381073
Менеджер по работе с клиентами,Рудинская Елена Владимировна,80.0,180.0,,,,От 1 года до 3 лет,ТК,5/2,,обучение,"работа с постоянными клиентами компании; обработка входящих заявок ; оформление заказов покупателей в 1С; выполнение планов продаж; полное сопровождение сделок; активные продажи, расширение клиентской базы. контроль дебиторской задолженности покупателей;",https://hh.ru/vacancy/125411329
Менеджер по продажам (БЕЗ ХОЛОДНЫХ ЗВОНКОВ И ПОИСКА КЛИЕНТОВ),Подольский оконный завод,100.0,,,,,Нет опыта,ТК,5/2,,обучение,"Продажа светопрозрачных конструкций - Консультирование клиентов по товару, акциям, скидкам - Заключение договоров - Введение клиентской базы",https://hh.ru/vacancy/124527515
Менеджер по продажам мебели (входящие заявки)/Оператор,Норд-Мебель,100.0,120.0,,,,От 1 года до 3 лет,ТК,"2/2, 5/2",,"бонус, бонусы","– обработка входящих заявок на заказ мебели – консультирование клиента по телефону и в мессенджерах – представление компании с сильных сторон – выявление потребностей клиента – составление предварительного проекта – предоставление приблизительного расчета – вывод клиентов на замер – передача заявки на замер дизайнерам – контроль замеров дизайнеров – помощь дизайнерам в работе после замера (в случае непродажи повторно выйти на связь с заказчиком – не кидать клиента) Идеальный кандидат: - Имеет опыт работы от года (менеджер по продажам / оператор колл-центра); - Уверенно общается с клиентами; - Умеет эффективно работать с возражениями; - Стремится к профессиональному и карьерному росту; – желание не только продать, но и помочь клиенту; – умение работать в CRM Битрикс (будет вашим преимуществом); ​​​​​​​- Понимание и знание мебельной индустрии или смежных отраслей, желательно. Требования к оборудованию: Компьютер или ноутбук; Головная гарнитура; Стабильный интернет; Отсутствие постороннего шума.",https://hh.ru/vacancy/125269352
Менеджер по работе с клиентами,"Пивоваренный дом Бавария, ГК",,,,,,От 1 года до 3 лет,ТК,5/2,,форма,"техническая работа по заполнению шаблонов коммерческих предложений, кодировочных файлов продукции, шаблонов спецификации; контроль обновления информации по продуктам; составление и заполнение шаблонов договоров; информационная рассылка; сбор информации, формирование отчетности (в том числе в 1С); работа с потенциальными покупателями (переписка, переговоры); коммуникация с подразделениями компании; акты сверок.",https://hh.ru/vacancy/125324471
Менеджер по продажам B2B(входящие заявки),ТехноРедуктор Урал,130.0,160.0,,,,От 1 года до 3 лет,ТК,5/2,2 раза в месяц,"бонус, бонусы, обучение","Работать с входящими заявками от телемаркетинга и интернет рекламы. Работать с базой клиентов, закрывать на продажу. Контролировать получение оплаты до...",https://hh.ru/vacancy/125346284
Менеджер по продажам,Recruit Place,100.0,,,,,От 1 года до 3 лет,ТК,5/2,,форма,"Обрабатывать входящие заявки и превращать их в успешные сделки. Совершать касания с клиентами по тёплой и холодной базе, искать новых лидов. Вести переписку с клиентами в чатах (Telegram, мессенджеры, e-mail). Проводить онлайн-встречи с клиентами (Zoom), презентовать услуги агентства. Работать в CRM Bitrix24: вести сделки, задачи и документы. Кого мы ищем: Ориентация на результат: планы продаж вас мотивируют. Отличные навыки переговоров и умение отрабатывать возражения. Быстрая обучаемость, готовность к активным коммуникациям. Будет плюсом знание рынка маркетплейсов (Wildberries, Ozon). 💡 Нам важны не только цифры, но и отношения. Если Вы готовы развиваться в сфере продаж, то скорее оставляйте отклик!",https://hh.ru/vacancy/125358108
Менеджер по продажам,Ковалев Артём Алексеевич,70.0,,,,,От 1 года до 3 лет,ТК,"3/3, 2/2",,,Активные продажи мебели и оформление заказов. Ведение переговоров и консультирование клиентов по ассортименту и условиям покупки. Поддержание и развитие долгосрочных отношений с клиентами. Инвентаризация и контроль наличия товара на складе. Ведение документации и отчетности по продажам.,https://hh.ru/vacancy/125403868
Account Manager / Affiliate (iGaming),Azura Infinity,,,,,,От 1 года до 3 лет,ТК,5/2,,форма,Вести и развивать отношения с текущими вебмастерами и аффилиатами. Укреплять сотрудничество с приоритетными партнёрами. Возвращать к активности ранее работающих вебмастеров. ,https://hh.ru/vacancy/125233380
Младший менеджер по продажам на маркетплейсах,ПКК ВЕСНА,,,,,,Нет опыта,ТК,5/2,,,"Заполнение карточек в личных кабинетах на ВБ, ОЗОН Сопровождение отгрузок, взаимодействие с логистом/складом для обеспечения своевременных поставок на маркетплейсы Формирование отгрузок в личном кабинете на маркетплейсах Контроль приема поставок, работа с возвратами, актами приемки товаров Отслеживание остатков товаров на складах и формирование потребности для отгрузок Взаимодействие с тех. поддержкой маркетплейсов Выполнение поручений менеджеров по продажам на маркетплейсах",https://hh.ru/vacancy/125327651
Помощник менеджера отдела продаж,Бизнес Группа МВМ Летруа,53.0,63.0,,,1.0,Нет опыта,ТК,5/2,,,"Оформлять заказы в программе CRM (по шаблону). Подготовка договоров, счетов, актов и других документов, а также ведении документооборота. ",https://hh.ru/vacancy/125329007
Менеджер по продажам,ВЕКТОР,90.0,130.0,,,,Нет опыта,ТК,5/2,,форма,"Работа с новыми и действующими клиентами, ведение деловой переписки, переговоры по телефону. Проработка заявок клиента, работа в связке с отделом закупок. Оформлять КП, выставлять счета, заключать договора, управлять скидками для клиентов. Ведение финансового учета по своим клиентам, контроль дебиторской задолженности. Контроль отправки груза клиенту.",https://hh.ru/vacancy/125355272
Менеджер по продажам,Гидро-система,150.0,250.0,,,'2-6,От 3 до 6 лет,ТК,"5/2, 6/1",,,"Анализ рынка своего региона по нашей сфере; Установление новых контактов и налаживание отношений с действующими клиентами; Формирование партнерств. Твоим преимуществом будет, если: Есть высшее техническое образование (автомобильное — большой плюс); Знаешь устройство автомобиля; Имеешь опыт в продажах автозапчастей. Присоединяйтесь к команде единомышленников, развивайтесь и зарабатывайте вместе с нами!",https://hh.ru/vacancy/125371026
Старший менеджер/специалист по работе с клиентами,LGR Solar,190.0,,,,,Нет опыта,ТК,5/2,,форма,"Работа со входящими/исходящими заявками, поддержка и активное развитие текущей базы клиентов. Сопровождение клиентов на всех этапах: Проводить встречи, деловые...",https://hh.ru/vacancy/120363188
Менеджер по продажам,ЭКСПРУС,200.0,450.0,,,,От 1 года до 3 лет,ТК,5/2,,"бонус, бонусы","Обработка входящих заявок (тёплые клиенты) и холодные звонки (с готовыми скриптами). Работа с текущей клиентской базой. Подготовка КП и подбор экспертов из нашей базы. Почему стоит выбрать нас: Чёткая система KPI , всё видно заранее — сколько заработаешь, и за что. На старте фиксировано Вы получите от 70 000 до 110 000 — сумма зависит от того, как пройдёте финальное интервью с решением кейса. Реальный доход менеджера от 200 000 до 450 000. Дополнительно предусмотрены квартальные бонусы и 13-я зарплата по итогу года. Регулярные мотивационные конкурсы с материальными призами — от денежных бонусов до ценных подарков. Продукт с высокой конверсией — более 30 % заявок превращаются в сделки. Стабильность: зарплата всегда вовремя, ни одного сбоя за всё время работы компании. Реальный карьерный рост - возможность вырасти до руководителя отдела уже через 8 месяцев. Сильный и вовлечённый руководитель: научит, покажет, будет наставником и партнёром в твоём росте. Выездные мероприятия: не только работа, но и классные встречи, где вы реально сближаетесь с командой. Условия работы у нас: Трудовой договор - оформление с первого дня. График работы: 5/2, с 09:00 до 18:00, в пятницу с 09:00 до 17:00. Если хочешь не просто &quot;работу&quot;, а причастность — тебе к нам. Откликайся и наш менеджер свяжется в течении 40 минут!",https://hh.ru/vacancy/125313130
Менеджер по работе с клиентами,Лесовик,60.0,,,,,От 1 года до 3 лет,ТК,"5/2, 8/30",,обучение,Работать с клиентами в торговом зале. Работать с терминалом и кассой. Выкладка товара/обновление ценников на витринах. Помощь в погрузке...,https://hh.ru/vacancy/124811567
Менеджер оптовых продаж (крупный опт),К-Трейд,140.0,,,,'9-18,От 1 года до 3 лет,ТК,5/2,,"бонус, скидки","Работа с действующей (горячей) дилерской базой (за менеджером закрепляются отдельные регионы, которыми он управляет лично). Привлечение новых оптовых Клиентов (уверенные продажи круглый год за счет ассортимента (весна/лето - кондиционеры, осень/зима - тепловое оборудование)) Развитие партнерской сети в новых регионах Управление продажами вверенных регионов Ведение полного цикла продаж (поиск, подготовка коммерческого предложения, ведение переговоров, заключение договора, сопровождение клиента, контроль исполнения и оплаты) Работа в CRM (Битрикс) Продвижение брендов компании Выполнение поставленных планов и задач Улучшение лояльности Клиентов",https://hh.ru/vacancy/125376452
Менеджер по продажам,Янтарное,100.0,200.0,,,,От 1 года до 3 лет,ТК,5/2,,"бонус, бонусы, обучение, кофе","поддержание и развитие существующей клиентской базы; активный поиск новых клиентов, подключение новых торговых точек; активное продвижение продукта (разливные напитки, безалкогольные напитки) на рынке, презентация; ведение переговоров , заключение договоров на поставку продукции; сбор заявок на поставку продукции; выполнение плана продаж; контроль дебиторской задолженности.",https://hh.ru/vacancy/125386402
Менеджер по продажам автозапчастей ( Академический ),Автосервис Kardan,150.0,,,,,От 3 до 6 лет,ТК,6/1,,,Продажа автозапчастей и услуг автосервиса Работа с клиентом (ведение процесса ремонта автомобиля) Запись клиентов,https://hh.ru/vacancy/125290768
Менеджер по продажам,2Лекс,180.0,250.0,,,,От 1 года до 3 лет,ТК,5/2,,"форма, бонус, бонусы, скидки, обучение","Ты не ""холодный"" <highlighttext>продажник</highlighttext> — все клиенты уже заинтересованы в услуге (никаких холодных звонков!).  Не нужно вести клиента до конца — после...",https://hh.ru/vacancy/121746263
